Trial, PIPW              , POR               , PDR
   54, 1.8397645950317383, 1.9264665842056274, 1.9315289
   55, 2.110764503479004 , 1.9116374254226685, 1.9896078
   56, 1.865723729133606 , 1.9095302820205688, 2.0786724
   57, 1.8935092687606812, 1.9294499158859253, 1.9784627
   58, 1.9542484283447266, 1.9157679080963135, 1.945693
   59, 1.9022839069366455, 1.898765206336975 , 1.9860157
   60, 1.9381449222564697, 1.92954683303833  , 1.9996313
   61, 1.903590202331543 , 1.9354264736175537, 2.0040638
   62, 2.098921537399292 , 1.9067726135253906, 1.9912293
   63, 1.990654468536377 , 1.9194287061691284, 1.9721527
   64, 1.9811300039291382, 1.9202804565429688, 2.0737154
   65, 1.7972028255462646, 1.9202808141708374, 2.038634
   66, 1.784730076789856 , 1.9144514799118042, 2.015234
   67, 1.9102612733840942, 1.912510871887207 , 2.009889
   68, 2.043349266052246 , 1.9187709093093872, 1.9867876
   69, 1.8949655294418335, 1.9104081392288208, 1.9795699
   70, 1.9286417961120605, 1.931803822517395 , 1.9790332
   71, 1.7695873975753784, 1.9094616174697876, 2.0339448
   72, 1.8325985670089722, 1.9233031272888184, 2.0228925
   73, 2.0093801021575928, 1.8964487314224243, 2.0069618
   74, 1.8047637939453125, 1.9238462448120117, 1.9216232
   75, 1.7371046543121338, 1.9075331687927246, 2.023461
   76, 1.9490511417388916, 1.9216265678405762, 2.0310838
   77, 1.7909520864486694, 1.9097846746444702, 1.9490355
   78, 2.1130738258361816, 1.9215106964111328, 1.9740969
   79, 1.60487961769104  , 1.915168285369873 , 1.9524814
   80, 1.7747225761413574, 1.9036370515823364, 2.0173163
   81, 2.1432878971099854, 1.9042794704437256, 1.969023
   82, 2.018599271774292 , 1.9257622957229614, 1.9582767
   83, 1.821943759918213 , 1.9140444993972778, 2.1057277
   84, 1.7419835329055786, 1.9021027088165283, 2.016505
   85, 1.9924472570419312, 1.9135241508483887, 2.034191
   86, 1.8437198400497437, 1.932352066040039 , 1.9816809
   87, 1.9459033012390137, 1.9172875881195068, 2.063189
   88, 1.8792585134506226, 1.9191831350326538, 2.05295
   89, 1.6391628980636597, 1.9186898469924927, 1.976386
   90, 2.0320215225219727, 1.9259343147277832, 1.9725459
   91, 1.7466425895690918, 1.9284640550613403, 2.025375
   92, 2.2122740745544434, 1.90619957447052  , 1.9054668
   93, 1.976226568222046 , 1.9293534755706787, 1.8896879
   94, 1.6321696043014526, 1.9219117164611816, 2.0422838
   95, 1.8685530424118042, 1.9182628393173218, 1.9732996
   96, 1.8158886432647705, 1.9185537099838257, 2.0504632
   97, 2.022839307785034 , 1.9386472702026367, 1.9452724
   98, 2.028841257095337 , 1.9216545820236206, 1.963374
   99, 1.755218744277954 , 1.913673758506775 , 2.0140214
     
